KICID,numax,numax_err,dnu,dnu_err,Yu_Teff,Yu_Teff_err,ra,dec,parallax,parallax_error,GAIAmag,Ag,e_GAIAmag,Kmag,e_Kmag,ccd,b17,Ebv,Aks,Z,Teff,Teff_err,M_Clump,M_Clump_err,R_Clump,R_Clump_err,A_numax,A_numax_err,A_dnu,A_dnu_err,A_fdnu,A_fdnu_err,[Fe/H],Log Age
5202286,43.98,0.64,4.546,0.025,4642,100,295.8097351495379,40.35052065186777,0.50488716241206,0.026613314698330108,11.482207,0.2833,0.01,8.943999999999999,0.014,19,0.13616598,0.119826056,0.021922722000000002,0.007843763878170913,4721.2,71.1,1.59,0.11,11.15,0.28,43.31,0.009,4.535,0.017,1.0346,0.0006,-0.35,3.535
5208056,26.85,1.64,3.435,0.177,4768,80,297.00339587111944,40.31361927932649,1.1383669383207,0.032662807890237414,10.3057785,0.2,0.01,7.925,0.024,18,0.10100274,0.08888241,0.01626144,0.014605771820562902,4783.9,74.4,1.18,0.33,12.23,1.48,27.564,0.017,3.475,0.005,1.03,0.0128,-0.08,3.763
5210624,31.38,0.92,3.935,0.025,4759,80,297.53588076574607,40.33966832251373,0.5934880964340561,0.0277698890556523,11.648082,0.4953,0.01,9.17,0.017,18,0.24725194,0.2175817,0.03980756,0.01881587899997237,4766.5,73.4,1.09,0.11,10.9,0.39,32.473,0.046,3.918,0.007,1.002,0.0208,0.03,3.569
5211720,46.87,0.55,4.73,0.026,4832,80,297.76023068103353,40.30508871884044,0.6942990705862928,0.025088718180959715,11.295391,0.59,0.01,8.929,0.017,18,0.19446918,0.17113288,0.031309538,0.022106730231105574,4841.1,76.6,1.82,0.11,11.44,0.26,46.778,0.013,4.714,0.007,1.0034,0.0202,0.1,3.177
5213512,42.95,0.62,4.68,0.016,4943,80,298.13966732337946,40.329399861062996,0.3618877188375679,0.02540979397001768,12.853342,0.5583,0.01,10.252,0.021,18,0.32693920000000004,0.28770650000000003,0.05263721,0.01034009458804414,4993.3,87.2,1.51,0.1,10.83,0.25,43.187,0.009,4.667,0.008,1.0002,0.0105,-0.23,3.24
5219465,29.47,0.52,4.145,0.107,4901,80,299.2738428045128,40.32883477385235,0.8321525862081012,0.026222652463574785,11.408046,0.40700000000000003,0.01,9.025,0.018000000000000002,18,0.13324997,0.11725997,0.021453245,0.004726335115695664,4967.2,84.2,0.78,0.1,9.42,0.54,30.111,0.019,4.229,0.021,0.9853,0.011,-0.57,3.896
5253782,39.97,0.42,4.492,0.056,4910,100,283.83013464045774,40.42573584601482,0.34341206833459953,0.024044269107783563,12.416814,0.342,0.01,10.08,0.019,12,0.10403938,0.09155465,0.01675034,0.015650366473628573,4844.0,78.5,1.41,0.11,10.87,0.35,39.885,0.016,4.496,0.01,0.9999,0.0092,-0.05,3.449
5256019,30.02,0.68,4.0310000000000015,0.09,4845,100,284.92140904180525,40.43285377420904,0.4662616204296729,0.02209807321140156,12.268647,0.11699999999999999,0.01,9.945,0.02,12,0.09262204,0.0815074,0.014912149,0.0082134290810032,4866.3,85.6,0.9,0.11,10.03,0.53,29.852,0.018,4.018,0.015,0.9937,0.0086,-0.33,3.829
5263007,33.05,0.59,4.234,0.044,4810,80,287.96680273417275,40.40668831230517,0.3968873218595071,0.024153416818523846,12.652141,0.10400000000000001,0.01,10.405,0.018000000000000002,16,0.05257746,0.04626816,0.008464971,0.014605771820562902,4785.7,80.6,0.96,0.08,9.94,0.32,32.823,0.01,4.179,0.013,1.0006,0.0111,-0.08,3.775
5264406,23.15,0.47,3.402,0.045,4705,80,288.4852287995562,40.44152633665481,0.6852728424891681,0.02244718502477944,11.406028,0.10400000000000001,0.01,9.123,0.017,16,0.0702212,0.061794657,0.011305613,0.008600516068109914,4737.8,72.8,0.77,0.07,10.65,0.39,23.383,0.024,3.407,0.009,1.0054,0.0072,-0.31,3.958
5264655,30.37,0.89,3.785,0.033,4617,80,288.56576960423826,40.429781945685406,0.4280729131480289,0.025750726054511928,12.651858,0.3785,0.01,10.193999999999999,0.018000000000000002,16,0.060780965,0.05348725,0.009785735,0.026578135522539816,4607.1,78.5,1.1,0.11,11.2,0.42,30.469,0.016,3.809,0.013,1.0063,0.0086,0.18,3.777
5266416,31.86,0.49,3.779,0.032,4773,80,289.1750239852848,40.43763838169189,1.0009770383130328,0.03222200026707888,10.599716,0.1283,0.01,8.302999999999999,0.058,16,0.07743001,0.068138406,0.012466231000000001,0.02016157759348526,4778.4,73.9,1.36,0.1,12.05,0.34,31.79,0.014,3.763,0.007,0.9917,0.0489,0.06,3.402
5269165,31.13,0.79,3.8,0.019,4715,80,290.0201970394306,40.46976676019047,0.6390385619226554,0.024249033360294683,11.826055,0.46,0.01,9.237,0.019,16,0.11789456,0.10374721,0.018981025,0.011079610969072192,4734.8,72.3,1.2,0.11,11.46,0.37,30.606,0.015,3.782,0.008,1.0078,0.0206,-0.2,3.612
5270933,36.97,0.93,4.173,0.028,4612,80,290.51704945349695,40.42104193385798,0.5801385111348707,0.02790218237909248,11.827827000000001,0.449,0.01,9.298,0.019,16,0.07209377,0.06344252,0.011607096499999999,0.04212350605798225,4594.2,65.4,1.34,0.12,11.2,0.37,36.926,0.017,4.164,0.01,1.0036,0.0058,0.38,3.546
5271191,35.52,0.68,4.213,0.048,4742,80,290.5972586891739,40.478787041996014,0.3255875305428334,0.017350770125940964,13.020423,0.1963,0.01,10.648,0.019,16,0.091110915,0.080177605,0.014668856999999999,0.027830724459617158,4739.9,79.5,1.2,0.1,10.74,0.36,35.667,0.02,4.235,0.009,1.0017,0.0062,0.2,3.646
5271626,25.07,0.49,3.914,0.049,4780,80,290.7404480499278,40.44180253263211,0.7503964887632175,0.02484578913365589,11.5284815,0.2798,0.01,9.209,0.019,16,0.08781624,0.077278286,0.0141384145,0.028478985309622812,4757.9,76.7,0.6,0.05,8.99,0.32,25.441,0.023,3.894,0.016,0.9856,0.0142,0.21,4.168
5272843,23.68,1.44,3.347,0.03,4673,80,291.13700535646245,40.44873461086981,0.2389880298707417,0.019231312015553816,13.178949,0.1695,0.01,10.776,0.02,16,0.0797867,0.0702123,0.012845658999999999,0.01243152797378546,4674.6,80.9,0.87,0.17,11.21,0.74,24.466,0.026,3.327,0.017,1.0132,0.0059,-0.15,3.826
5284127,34.08,0.79,3.943,0.044,4604,100,294.3801247613061,40.464182912211044,0.5902319115089788,0.03150130185429269,11.771832,0.5503,0.01,9.229,0.025,19,0.0809135,0.07120388,0.013027073,0.07153597678240219,4630.6,67.0,1.3,0.12,11.48,0.42,33.768,0.017,3.938,0.012,1.0008,0.0219,0.61,3.569
5285357,32.37,0.68,4.023,0.026,4722,100,294.71184813592964,40.484347348555076,0.662210199937041,0.025994222907249037,11.62659,0.265,0.01,9.196,0.025,19,0.11684117,0.102820225,0.018811427,0.011601776947013386,4772.1,73.5,1.07,0.09,10.65,0.32,32.146,0.011,4.018,0.011,1.0008,0.005,-0.18,3.721
5288716,36.02,0.62,4.231,0.057,4940,100,295.5322626060053,40.483775180504935,0.613783851212525,0.029899688690149875,11.531524000000001,0.24,0.01,9.242,0.014,19,0.12719795,0.11193419999999998,0.02047887,0.005182323402026173,4833.0,76.6,1.33,0.12,11.09,0.4,35.805,0.011,4.207,0.012,0.9976,0.0153,-0.53,3.488
5304515,37.01,1.33,4.173,0.076,4842,80,298.75438783563516,40.45992255735954,0.8520176024935059,0.024623895000101325,10.859668,0.38299999999999995,0.01,8.508,0.017,18,0.11598541,0.10206716,0.01867365,0.013630899367999829,4864.2,78.1,1.47,0.2,11.57,0.62,37.692,0.018,4.21,0.01,1.0023,0.0221,-0.11,3.322
5306095,26.86,0.58,3.568,0.187,4857,80,299.06843268675203,40.476235302753956,0.40429082490248136,0.024827269988593317,12.559396000000001,0.4377,0.01,10.067,0.017,18,0.14822249999999998,0.13043581,0.023863824,0.009215619001986005,4866.1,82.1,1.04,0.23,11.44,1.24,26.887,0.018,3.789,0.018,1.0004,0.0156,-0.28,3.905
5339687,26.4,0.61,3.417,0.076,4615,100,283.0588182354182,40.57269979293393,0.4503558390222679,0.020643357086183832,12.552893,0.3602,0.01,10.087,0.021,12,0.07398813,0.06510956,0.011912088999999999,0.013017407837244109,4685.0,73.6,1.07,0.13,11.85,0.63,26.33,0.017,3.461,0.016,1.0091,0.031,-0.13,3.763
5339823,41.44,1.48,4.301,0.025,5085,100,283.119557101051,40.55610006905198,0.6305607585741877,0.02221960944500929,11.327964,0.184,0.01,9.136000000000001,0.02,12,0.08389661,0.07382902,0.013507354,0.010104725299640476,4826.5,76.4,2.0,0.24,12.61,0.52,40.997,0.016,4.28,0.01,1.0082,0.0029,-0.24,3.166
5352699,23.71,0.79,3.597,0.068,4804,80,288.75051542726465,40.53137638621135,0.4060926084752628,0.02131745190690135,12.799307,0.2777,0.01,10.536,0.017,16,0.06396572,0.056289837,0.010298481,0.013320622217512469,4785.8,80.6,0.7,0.09,10.01,0.53,24.464,0.022,3.618,0.012,0.9888,0.0256,-0.12,4.016
5353108,23.84,1.27,2.722,0.04,4808,80,288.88228662609305,40.53874729833173,1.1899523284203444,0.021309646664175157,9.244618,0.158,0.01,6.99,0.029,16,0.06587971,0.057974145,0.0106066335,0.02480415928357556,4812.4,75.1,2.16,0.38,17.52,1.11,24.858,0.04,2.735,0.01,1.0099,0.0017,0.15,2.991
5353178,27.45,0.57,3.618,0.036000000000000004,4753,80,288.9077696089958,40.580917053524225,0.7619145208106992,0.02088151122093151,11.158754,0.076,0.01,8.886000000000001,0.016,16,0.06895308,0.060678712999999995,0.011101446000000001,0.014605771820562902,4753.4,72.9,1.02,0.09,11.24,0.37,27.366,0.009,3.603,0.01,1.0026,0.0327,-0.08,3.761
5353200,31.34,0.44,4.007,0.059,4761,80,288.9177758849114,40.562517515903366,1.3132131527958937,0.02131974836727871,10.071142,0.0267,0.01,7.877999999999999,0.018000000000000002,16,0.054397895999999994,0.047870148,0.008758061999999999,0.01133768826184855,4782.1,74.4,1.01,0.09,10.46,0.38,31.062,0.009,4.054,0.014,0.998,0.0057,-0.19,3.804
5359478,30.82,0.56,3.74,0.039,4795,80,290.8798415538557,40.53975671103322,0.418087182293308,0.02853970414842205,12.112378,0.2077,0.01,9.771,0.018000000000000002,16,0.0775615,0.06825412,0.012487401,0.0183875773037738,4808.2,75.2,1.29,0.1,11.91,0.38,30.921,0.015,3.789,0.011,0.9972,0.0411,0.02,3.549
5374221,26.62,0.53,3.388,0.03,4694,80,295.0593892607216,40.58663296529002,0.8000186716363875,0.023225939618276945,10.883516,0.3972,0.01,8.549,0.017,19,0.11583555,0.10193528,0.018649521999999998,0.009430278344261635,4712.3,71.5,1.16,0.1,12.24,0.38,26.901,0.024,3.376,0.014,1.008,0.0026,-0.27,3.528
5376963,44.46,0.67,4.606,0.024,4871,80,295.6999340234374,40.59336432691745,0.4942297217970471,0.02673572676461765,11.998711,0.2867,0.01,9.541,0.014,19,0.1062282,0.09348082,0.01710274,0.02314858832905051,4846.3,76.7,1.74,0.12,11.49,0.28,44.115,0.011,4.537,0.012,1.0065,0.0238,0.12,3.217
5383359,32.45,0.42,4.064,0.031,4714,80,297.094886590102,40.53381005334636,0.9534198326959584,0.02835071197261195,11.095315,0.32799999999999996,0.01,8.635,0.017,18,0.2116993,0.18629539,0.03408359,0.02111176347188177,4734.6,71.9,1.05,0.07,10.5,0.27,32.632,0.012,4.091,0.015,1.0014,0.0084,0.08,3.759
5395997,32.38,0.6,3.941,0.043,4872,80,299.6301246643094,40.540778200800084,0.3579193659294774,0.020729488650624087,13.056161999999999,0.395,0.01,10.502,0.018000000000000002,18,0.17979842,0.15822262,0.028947545,0.015294120639628775,4863.4,86.1,1.24,0.1,11.36,0.37,32.547,0.011,3.953,0.01,1.003,0.0199,-0.06,3.544
5427229,44.67,0.84,4.624,0.021,4987,100,283.68504159255724,40.67512594830679,0.4518409592760063,0.02151404959707168,12.095638000000001,0.1973,0.01,9.747,0.018000000000000002,12,0.097235054,0.08556685,0.015654843,0.02480415928357556,4807.4,74.9,1.81,0.14,11.6,0.31,43.565,0.015,4.605,0.008,0.9964,0.0146,0.15,3.289
5430086,28.12,0.84,3.4410000000000003,0.047,4605,100,285.1589520208987,40.61632805603117,0.5845585430068974,0.021110160759521657,12.037119,0.6265,0.01,9.363999999999999,0.018000000000000002,12,0.08855453,0.077927984,0.014257279,0.05182323402026173,4437.6,59.3,1.25,0.14,12.39,0.55,27.893,0.025,3.423,0.006,1.0465,0.0005,0.47,4.114
5435961,34.09,0.51,3.992,0.081,4674,80,287.6844647480271,40.644061615447335,0.6610759407131914,0.023059014487397767,11.560139999999999,0.2147,0.01,9.162,0.018000000000000002,16,0.04927751,0.04336421,0.007933679,0.03051578255283903,4655.8,68.1,1.29,0.13,11.4,0.53,33.628,0.009,4.085,0.018,1.0046,0.01,0.24,3.738
5436082,39.07,0.61,4.37,0.022,4784,80,287.73386819261884,40.642230200836785,0.5860051920001059,0.021444558730483558,11.677894,0.0925,0.01,9.419,0.018000000000000002,16,0.049889962999999996,0.04390317,0.008032284,0.02160351961546542,4779.6,73.8,1.41,0.1,11.07,0.28,39.05,0.011,4.334,0.01,0.9888,0.03,0.09,3.345
5445796,27.77,0.84,3.799,0.08900000000000001,4754,80,290.9883965131761,40.67428417190914,0.40148990979364224,0.022061741335637968,12.723996000000001,0.0983,0.01,10.433,0.019,16,0.06843239,0.060220502,0.011017615,0.010104725299640476,4733.1,80.2,0.87,0.12,10.32,0.6,28.091,0.031,3.843,0.014,0.9958,0.0145,-0.24,3.882
5451290,33.19,0.64,3.929,0.041,4830,100,292.68746314183034,40.68873691857658,0.3828651983408938,0.02861237105396829,12.772559,0.177,0.01,10.462,0.019,15,0.09656206,0.08497461,0.015546491,0.0034239271171751283,4892.1,86.0,1.29,0.11,11.48,0.38,32.862,0.01,3.951,0.009,1.0028,0.0235,-0.71,3.472
5455901,34.98,0.67,4.157,0.069,4920,100,294.00101017690173,40.62676966434381,0.3272043325342422,0.026575488773163732,12.790376,0.124,0.01,10.55,0.02,19,0.09025772,0.079426795,0.014531492,0.02016157759348526,4954.9,84.7,1.28,0.13,11.09,0.47,34.793,0.014,4.22,0.013,0.9944,0.0112,0.06,3.528
5461447,22.56,0.8,2.922,0.043,4664,80,295.43370440191967,40.696140063328045,0.5306086356052955,0.03093069904969833,11.936558999999999,0.5003,0.01,9.395,0.014,19,0.12835523,0.112952605,0.020665193000000002,0.014605771820562902,4650.5,68.5,1.29,0.17,14.0,0.68,21.982,0.03,2.989,0.012,1.0114,0.004,-0.08,3.732
5474712,31.16,0.54,4.046,0.066,4911,80,298.3914947558183,40.643676430856964,0.2984682807565291,0.015095812017386391,13.1813345,0.669,0.01,10.690999999999999,0.018000000000000002,18,0.16245139,0.14295723,0.026154673,0.00987471367034253,4934.2,99.1,1.0,0.09,10.39,0.42,31.003,0.013,3.997,0.012,0.9916,0.0194,-0.25,3.635
5476034,32.49,0.64,4.097,0.03,4716,80,298.6322923277521,40.64142781002593,0.32899125062884665,0.015006370820822727,13.083806,0.5093,0.01,10.524000000000001,0.018000000000000002,18,0.10775378,0.09482333,0.017348358,0.025381922374298486,4735.5,82.9,1.02,0.08,10.34,0.3,32.653,0.021,4.091,0.009,1.0028,0.0095,0.16,3.771
5477973,33.58,0.54,4.1160000000000005,0.043,4782,80,298.99295860002064,40.64746898926013,0.35771954888916113,0.014822673506099959,13.155498000000001,0.523,0.01,10.515,0.018000000000000002,18,0.17340073,0.15259264,0.027917517000000003,0.022106730231105574,4768.6,75.0,1.13,0.09,10.68,0.33,33.431,0.012,4.143,0.01,1.0021,0.0088,0.1,3.728
5478010,35.49,0.8,4.243,0.048,4834,80,299.00004584268845,40.68447667889563,0.6383303030400367,0.02618355274408363,11.662284,0.3225,0.01,9.179,0.018000000000000002,18,0.1459213,0.12841074,0.023493329,0.013630899367999829,4854.3,77.7,1.2,0.11,10.68,0.38,35.399,0.009,4.225,0.012,0.9978,0.0071,-0.11,3.541
5478864,34.78,0.65,4.148,0.044,4827,80,299.1704382463106,40.67800815497205,0.8667314931769164,0.044307968408483625,11.061359,0.314,0.01,8.619,0.018000000000000002,18,0.13303718,0.11707272,0.021418985,0.013948403801758382,4823.9,76.3,1.23,0.1,10.95,0.36,34.895,0.011,4.119,0.012,1.0024,0.0165,-0.1,3.501
5511566,27.92,0.65,4.212,0.117,4968,80,283.2100874624176,40.77249319774909,0.3809304804054864,0.02345484943643087,12.536364,0.45,0.01,10.53,0.023,12,0.09661727,0.085023195,0.01555538,0.0034239271171751283,5037.9,99.5,0.67,0.09,8.95,0.57,28.616,0.045,4.134,0.004,0.9773,0.0234,-0.71,3.88
5512777,30.7,0.81,3.551,0.212,4757,100,283.82255358600975,40.76332090436336,0.8450863070044091,0.034187708928386386,11.186283999999999,0.2103,0.01,8.86,0.02,12,0.08320187,0.073217645,0.013395501,0.00987471367034253,4722.1,71.7,1.53,0.39,13.03,1.61,30.785,0.01,3.957,0.018,0.9934,0.0104,-0.25,3.736
5512910,38.24,0.71,4.337,0.03,4977,100,283.8788284371818,40.71239670987667,0.24586797015861298,0.020683462131440497,12.997825,0.389,0.01,10.742,0.018000000000000002,12,0.09876837,0.08691616,0.015901707,0.00652415862294635,4942.6,94.6,1.46,0.11,11.29,0.33,38.228,0.009,4.37,0.016,0.9897,0.019,-0.43,3.311
5514974,32.39,0.82,4.0760000000000005,0.025,4762,100,284.9459837107401,40.75774449501506,0.7855265239525899,0.0234038948953813,11.311415,0.2973,0.01,8.905,0.017,12,0.08493489,0.074742705,0.013674516999999999,0.0183875773037738,4742.6,72.2,1.05,0.1,10.48,0.35,32.448,0.013,4.097,0.011,1.0037,0.0144,0.02,3.788
5515939,28.75,1.48,4.104,0.064,5109,100,285.435978779029,40.77702803428023,0.4527739578260964,0.021937710083610614,12.383096,0.032,0.01,10.205,0.018000000000000002,12,0.095009305,0.08360819,0.015296498,0.00530303522102594,4935.2,86.1,0.81,0.14,9.62,0.6,29.621,0.038,4.117,0.018,0.9898,0.0053,-0.52,3.89
5517118,32.75,0.54,3.874,0.03,4830,100,285.9829306703903,40.74939200153845,0.6000869545308584,0.02127394720742553,11.818808,0.289,0.01,9.408,0.017,12,0.07251183,0.06381041,0.011674404,0.029142346094603564,4693.0,70.4,1.36,0.1,11.84,0.34,32.219,0.011,3.874,0.007,1.0096,0.0181,0.22,3.659
5517442,36.72,0.88,4.066,0.046,5008,100,286.1290273950748,40.79100858835831,0.4812432450636078,0.023281033776950233,11.734423,0.2207,0.01,9.548,0.017,12,0.057406075,0.050517347000000004,0.009242378,0.013320622217512469,4888.3,81.8,1.69,0.16,12.35,0.46,35.958,0.009,4.001,0.017,1.0054,0.0162,-0.12,3.261
5525753,32.87,0.76,4.0360000000000005,0.03,4829,80,289.37539277961656,40.78479969684616,0.3442048950800337,0.020986399403091032,12.915513,0.136,0.01,10.667,0.019,16,0.06668174,0.058679935,0.01073576,0.015294120639628775,4816.0,94.8,1.16,0.1,10.93,0.35,32.37,0.014,4.04,0.008,0.9995,0.0058,-0.06,3.681
5526083,41.09,0.81,4.577,0.02,4872,80,289.481085793491,40.790407409088225,0.6083190938816139,0.0257547032883242,11.585198,0.0267,0.01,9.406,0.018000000000000002,16,0.057157232999999995,0.050298367000000004,0.009202315,0.013630899367999829,4895.7,79.6,1.4,0.11,10.72,0.29,40.751,0.009,4.546,0.008,1.0013,0.0128,-0.11,3.388
5531278,30.48,1.62,3.638,0.036000000000000004,4560,80,291.05289656878307,40.70246554334719,0.8848788968206925,0.02536128769424176,11.070022999999999,0.4265,0.01,8.527999999999999,0.017,16,0.055407092000000005,0.048758242,0.008920542,0.026578135522539816,4523.0,62.8,1.28,0.22,12.11,0.71,29.796,0.015,3.637,0.015,1.0117,0.0215,0.18,3.721
5534253,37.43,0.66,4.334,0.033,4784,80,292.04426647880587,40.7608777830255,0.8569730483614603,0.02080690316461121,10.958625999999999,0.14400000000000002,0.01,8.652999999999999,0.018000000000000002,15,0.06427834,0.056564942,0.010348813,0.01756,4786.4,74.2,1.28,0.1,10.76,0.31,37.069,0.009,4.288,0.012,1.0003,0.0064,-0.0,3.507
5545340,41.57,0.63,4.463,0.05,4810,80,295.13009248094164,40.77460221439211,1.4963295552780649,0.026518161211484856,9.548115,0.13,0.01,7.356,0.018000000000000002,19,0.079626456,0.07007128,0.012819859,0.019254157124274328,4802.3,74.8,1.57,0.12,11.32,0.36,41.343,0.009,4.472,0.008,0.9938,0.0175,0.04,3.306
5553045,32.59,0.35,4.091,0.031,4709,80,296.8695079753943,40.724679844909176,0.560382357912921,0.02690577739381693,12.348358000000001,0.528,0.01,9.699,0.02,18,0.16073415,0.14144605,0.025878197000000002,0.02597314329623372,4708.9,78.3,1.03,0.06,10.4,0.26,32.694,0.023,4.122,0.016,1.0019,0.0096,0.17,3.803
5556683,30.57,0.5,4.131,0.26,4995,80,297.609263764518,40.725962891959846,0.2874826758093794,0.015177482436864112,13.386604,0.3225,0.01,10.872,0.017,18,0.23381329,0.2057557,0.03764394,0.008404744421185528,4965.1,99.8,0.9,0.24,9.9,1.27,30.489,0.018,4.087,0.012,0.9942,0.0104,-0.32,3.771
5558488,35.14,0.74,4.16,0.042,4824,80,297.9738650170803,40.7856217165909,0.7843906915170289,0.024706090738991,11.107932,0.1087,0.01,8.783999999999999,0.018000000000000002,18,0.20103662,0.17691222,0.032366894,0.014605771820562902,4859.8,77.9,1.26,0.11,11.0,0.37,34.86,0.019,4.193,0.012,0.999,0.007,-0.08,3.562
5566037,31.44,0.37,3.931,0.025,4717,80,299.4808799525362,40.7565483005496,0.7386821320201976,0.03619269974973513,11.454174,0.434,0.01,8.93,0.017,18,0.13186878,0.11604453,0.021230872999999997,0.02314858832905051,4704.1,70.5,1.09,0.07,10.88,0.26,31.502,0.009,3.927,0.013,0.9994,0.0117,0.12,3.707
5566273,39.91,0.8,4.334,0.025,4838,80,299.52782271553235,40.737839292596284,0.768999403109801,0.0321093663956858,11.327647,0.3193,0.01,8.86,0.018000000000000002,18,0.13723628,0.12076793,0.022095041,0.020631201064738137,4849.7,77.1,1.58,0.12,11.56,0.33,39.947,0.012,4.311,0.008,1.0011,0.0247,0.07,3.256
5596344,33.83,0.49,3.813,0.104,5084,100,282.6781120847555,40.883970252470704,0.4037345638797421,0.026447543560515627,12.379622,0.13,0.01,10.13,0.02,12,0.08219692,0.07233329,0.0132337045,0.010104725299640476,4886.3,89.1,1.75,0.22,13.06,0.77,33.719,0.015,4.007,0.017,0.9977,0.0299,-0.24,3.429
5599763,30.9,0.48,3.824,0.025,4616,100,284.3441912926533,40.887959603805214,0.6694761491463973,0.02451281674950468,11.686013,0.3745,0.01,9.168,0.017,12,0.090803236,0.07990684,0.014619321000000001,0.03841709411655414,4594.4,65.6,1.11,0.08,11.14,0.3,31.146,0.017,3.794,0.007,1.0074,0.0107,0.34,3.718
5602545,36.43,0.39,4.274,0.049,4920,100,285.70357053075,40.834406367380645,0.6157180229883056,0.023761181118049767,11.405561,0.094,0.01,9.165,0.017,12,0.06955975,0.06121258,0.01119912,0.01034009458804414,4897.4,79.9,1.3,0.1,10.95,0.34,36.407,0.009,4.218,0.02,0.9934,0.0235,-0.23,3.376
5616489,27.27,0.89,3.809,0.063,4797,80,290.728638698447,40.86651278951154,0.32161013717669884,0.020087379873077852,12.962548,0.055999999999999994,0.01,10.714,0.018000000000000002,16,0.074646145,0.06568861,0.01201803,0.007843763878170913,4797.3,84.3,0.82,0.1,10.11,0.5,28.302,0.025,3.854,0.014,0.9951,0.0141,-0.35,3.83
5620596,40.39,0.81,4.378,0.014,4916,80,292.00426889238094,40.837137605722226,0.6336040314344564,0.02126024452905155,11.318613000000001,0.172,0.01,9.151,0.018000000000000002,15,0.06297694,0.05541971,0.010139287,0.011872017047883198,4931.2,81.4,1.62,0.12,11.6,0.31,39.863,0.011,4.34,0.009,1.0001,0.0289,-0.17,3.233
5622103,27.25,1.08,3.786,0.108,4789,80,292.4704668399804,40.88463279516584,0.31846492559899825,0.024088329048563787,12.917366000000001,0.1263,0.01,10.624,0.019,15,0.07054617,0.062080632999999996,0.011357933,0.007490736350155967,4817.8,84.6,0.83,0.14,10.19,0.73,27.936,0.029,3.814,0.01,0.9962,0.0184,-0.37,3.824
