KICID,BC_J,BC_H,BC_K,BC_GAIA
3232838,1.4569999999999999,1.955,2.104,-0.087
3234655,1.3619999999999999,1.818,1.9340000000000002,-0.028999999999999998
3238626,1.51,2.042,2.213,-0.145
3241374,1.413,1.893,2.025,-0.055999999999999994
3323401,1.452,1.964,2.1069999999999998,-0.09300000000000001
3323943,1.41,1.9069999999999998,2.033,-0.068
3326790,1.4569999999999999,2.0,2.138,-0.11599999999999999
3336731,1.3780000000000001,1.8419999999999999,1.963,-0.037000000000000005
3337581,1.4369999999999998,1.899,2.0469999999999997,-0.055999999999999994
3346398,1.405,1.8719999999999999,2.004,-0.045
3348134,1.3969999999999998,1.871,1.9969999999999999,-0.048
3355015,1.415,1.9,2.032,-0.061
3424384,1.4180000000000001,1.9409999999999998,2.065,-0.08900000000000001
3425476,1.416,1.892,2.026,-0.055
3425675,1.411,1.902,2.03,-0.064
3427629,1.515,2.042,2.217,-0.147
3431022,1.3769999999999998,1.848,1.9669999999999999,-0.043
3439466,1.379,1.867,1.983,-0.055999999999999994
3445572,1.415,1.89,2.024,-0.054000000000000006
3448729,1.436,1.9480000000000002,2.082,-0.086
3453419,1.444,1.921,2.068,-0.068
3455843,1.4569999999999999,1.964,2.1109999999999998,-0.09300000000000001
3458703,1.411,1.903,2.031,-0.065
3525541,1.4040000000000001,1.913,2.033,-0.075
3526625,1.446,1.944,2.088,-0.08199999999999999
3526995,1.4340000000000002,1.931,2.069,-0.076
3529097,1.474,1.98,2.136,-0.10300000000000001
3529480,1.4340000000000002,1.915,2.057,-0.065
3533480,1.442,1.9609999999999999,2.097,-0.09300000000000001
3541631,1.401,1.8880000000000001,2.012,-0.057999999999999996
3541897,1.339,1.778,1.89,-0.015
3544637,1.432,1.9340000000000002,2.07,-0.078
3544887,1.379,1.8430000000000002,1.963,-0.038
3560181,1.486,2.003,2.162,-0.11699999999999999
3631402,1.423,1.892,2.032,-0.053
3634720,1.405,1.8730000000000002,2.004,-0.046
3646628,1.439,1.9380000000000002,2.0780000000000003,-0.079
3727412,1.422,1.919,2.05,-0.071
